path,lines,sha256,declarations,internal_imports,test_annotations
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeEscalationTest.kt,118,57adb67a611ad64615d7e8748f4b00a2037f17b3d11226090f21e9e1fe1c89ff,RuntimeEscalationTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.ConfirmationRequest; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.domain.ProofLevel,4
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeEvidenceContractTest.kt,141,fd5b3431566d503f39e2cc1a874a73cb9d98cf4ecbb4b261fd8f312649596d53,RuntimeEvidenceContractTest,io.github.ffenuss.modkit.domain.ProofLevel,2
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeEvidenceRestoreTest.kt,128,7b56f3992f0034fa55f75f55ce8845f61f3d1b0016d3cf67b123bcca320bcfeb,RuntimeEvidenceRestoreTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,2
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeMemoryElfTest.kt,195,839766a21cb00e084504f820179adb5e6168e45d0f4c3ceb8879d82ecb13433a,RuntimeMemoryElfTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal,5
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeMemoryMappingDetectorTest.kt,33,094871296667259480d285f90a44e4d608dfb6a16576773e3a7445e4fd9aa669,RuntimeMemoryMappingDetectorTest,,1
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeModuleEvidenceTest.kt,254,69b92da835e086adfe28c2b688d6f3a7973561b364436eda453727261eac56e1,RuntimeModuleEvidenceTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.ElfLoadSegment; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,6
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeModuleInventoryBuilderTest.kt,69,fecd7b458c25935bf57d0c95619ac3ef8dcf0d835137eca43a38cfe8f6ad2692,RuntimeModuleInventoryBuilderTest,io.github.ffenuss.modkit.analysis.ArtifactEntry; io.github.ffenuss.modkit.analysis.BinaryFormat,2
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeNativeLookupGraphAnnotatorTest.kt,154,734376e74127998138e271bc5b0b0fa639ce25e138c6be526825f389ba1bce21,RuntimeNativeLookupGraphAnnotatorTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,2
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeNativeLookupTraceTest.kt,320,9318c11465bb42532e2ec3337ab0480d217b70f970f263dfdedc9025c27740b4,RuntimeNativeLookupTraceTest,,7
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeProbeNativePayloadValidatorTest.kt,115,32c2bd3cb87d3e76e42f50bcf5cf4bbe6dfe699813ec101d20cd83648e402716,RuntimeProbeNativePayloadValidatorTest,,3
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeProbePayloadTest.kt,104,b2ea3dcee71360c889597859b7bfa789fafae9d6056ad75ace8f446a74e64883,RuntimeProbePayloadTest,,3
app/src/test/java/io/github/ffenuss/modkit/runtime/RuntimeStageAttemptLedgerTest.kt,107,a0868b0683a6afd7e7b8b6f070bc468d094c85e5a3cc7376cc9d8b309e03d0ec,RuntimeStageAttemptLedgerTest,,5
build.gradle.kts,4,ccdee95fef66ab808af13006180864588f115867a383a3371488a95a15a70c4d,,,0
docs/ARCHITECTURE.md,16,89ddfe7f0bd9aacf587ac86d8b521799dcd2ee893f85c7f3f72e56f60e05c835,,,0
docs/DECISIONS.md,25,9c592b5610296a67de3d02f9a3b7790f87fd0c1e446047f2cb46fe98b8c1c108,,,0
docs/IL2CPP_BINDING.md,110,4eac80938943c4c3a5fa495af984ecc60b53f0428d389fd68ea50e21479c5c85,,,0
docs/PORTING_MATRIX.md,30,fdb236715f7bba80d6cacfdd9fddf6efa6de4dcfc177d482a920b3346f672f78,,,0
docs/ROADMAP.md,225,c7b9108267fb979398c65e5f1ee22397df23b6726cca3baefabcb55efcba2c3d,,,0
docs/ROOT_MODE_AUDIT.md,78,700cacffc071a627dba64f55dbd88bdc31df104e6a2126cfb319f4e9c1265b7a,,,0
docs/TECHNICAL_SPEC_VNEXT.md,1708,e46948a4c31567035db7d6f002bb1603924ae83ad9e584e85dc16e3b05ce6a86,,,0
runtimeprobe/build.gradle.kts,47,893965115d49ad1a81d868db5dc4aecf3eb6df0866edfa73c60fc2852901b87c,,,0
runtimeprobe/src/main/AndroidManifest.xml,7,19ec587ebd68fb96d0ba1a27ee2fe89e46046487b060cdb47b1228d367f53802,,,0
runtimeprobe/src/main/java/io/github/ffenuss/modkit/runtimeprobe/RuntimeEvidenceProvider.java,721,a1d60fb388849ec6f0c4255dc3cf4a193277ae12fec48c1ed254db33a3bcb088,,,0
runtimeprobe/src/main/java/io/github/ffenuss/modkit/runtimeprobe/RuntimeModMenu.java,834,4ec9edbedd00c8bc066d13b10c4dc637ccb8d923d1235592f6fd30025ec72eec,,,0
runtimeprobe/src/main/java/io/github/ffenuss/modkit/runtimeprobe/RuntimeNativeBridge.java,197,3e488c353ad1781a1fd8ba28170cd5b792af86e61a24109fbd7c839a6af4fd9b,,,0
runtimeprobe/src/main/java/io/github/ffenuss/modkit/runtimeprobe/RuntimeNativeTraceBuffer.java,200,f2c306df8141bbb2742c55847e8330741fa89d63f8d774e802c32eafaa06c108,,,0
runtimeprobe/src/main/jni/runtime_native_probe.c,2060,4434d238f7994227e79c2378becc7e8795f268695702bcf98decd90c17d4fb76,,,0
settings.gradle.kts,19,34b460541dc1e7a0c5c15fb4cad8c15b347549123d388a4f27191c3722e4f774,,,0
